StudentID,Cohort,CohortTerm,Term,AcademicYear,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA
277472,2016-17,3,6,2016-17,-1,-1,52.1401,-1,0,0,-2,-2,-1,6,1.65,3.38
278790,2014-15,3,6,2016-17,0,0,26.0101,13.1209,0,0,-2,-2,-1,6,3,3.13
279974,2013-14,1,6,2016-17,-2,-2,45.1101,-1,7,0,45.1101,-2,-1,6,4,3.31
280012,2016-17,3,6,2016-17,-1,-1,52.0201,-1,0,0,-2,-2,-1,6,3.3,3.57
280202,2015-16,1,6,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,1.86
281165,2015-16,1,6,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.7,3.43
281502,2015-16,1,6,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3,2.92
281909,2015-16,3,6,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.35,2.73
282416,2015-16,1,6,2016-17,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.7,3.71
282500,2015-16,1,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,3.7,3.81
282658,2015-16,3,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,3,3.69
283686,2016-17,1,6,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.85,3.13
284246,2013-14,1,6,2016-17,-2,-2,52.0801,-1,8,0,52.0801,-2,-1,6,3.3,2.77
284356,2013-14,3,6,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.3,1.82
285302,2012-13,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3,3.24
285987,2016-17,3,6,2016-17,-1,-1,45.0601,-1,0,0,-2,-2,-1,6,3,3.34
286443,2014-15,1,6,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,4,3.33
286476,2016-17,3,6,2016-17,-1,-1,50.0701,-1,0,0,-2,-2,-1,6,4,3.78
286680,2014-15,1,6,2016-17,-2,-2,43.0199,-1,8,0,43.0199,-2,-1,6,2.3,2.25
287351,2013-14,1,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1,2.4
287563,2016-17,1,6,2016-17,0,0,52.0801,-1,0,0,-2,-2,-1,6,3,3.22
287587,2011-12,1,6,2016-17,-2,-2,52.0301,-1,8,0,52.0301,-2,-1,6,2,2.54
288609,2014-15,3,6,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.3,3.22
288644,2015-16,3,6,2016-17,0,0,11.0101,-1,0,0,-2,-2,-1,6,2.56,3.61
289140,2013-14,3,6,2016-17,-2,-2,26.0101,13.1202,0,0,-2,-2,-1,6,3,3.37
289298,2014-15,3,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1,1.93
289318,2013-14,3,6,2016-17,-2,-2,40.0601,-1,7,0,40.0601,-2,-1,6,2.3,2.67
290554,2015-16,3,6,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,1.15,2.19
291008,2013-14,3,6,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,1.7,2.08
291387,2016-17,1,6,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.85,2.09
291708,2015-16,1,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2.7,2.46
291866,2011-12,1,6,2016-17,0,-2,43.0199,-1,0,0,-2,-2,-1,6,1,1.84
293721,2016-17,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.7,3.59
294374,2012-13,3,6,2016-17,-2,-2,52.0301,-1,8,0,52.0301,-2,-1,6,3.3,2.9
294475,2014-15,1,6,2016-17,-2,-2,52.1401,-1,8,0,52.1401,-2,-1,6,4,2.56
294695,2016-17,1,6,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.15,3.61
295192,2015-16,1,6,2016-17,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.5,3.22
295517,2012-13,3,6,2016-17,0,-2,52.0201,-1,8,0,52.0201,-2,-1,6,2.7,2.38
296051,2015-16,1,6,2016-17,-2,-2,51,-1,8,0,51,-2,-1,6,2.15,3
296821,2011-12,1,6,2016-17,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,4,3.46
296907,2011-12,1,6,2016-17,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,4,2.68
296912,2011-12,1,6,2016-17,0,-2,43.0199,-1,0,0,-2,-2,-1,6,3.7,2.91
297044,2011-12,1,6,2016-17,0,0,54.0101,-1,7,0,54.0101,-2,-1,6,4,2.98
297119,2013-14,1,6,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.15,3.08
297136,2011-12,1,6,2016-17,0,0,50.0701,-1,0,0,-2,-2,-1,6,1,2.68
297609,2016-17,1,6,2016-17,-2,-2,51.3899,-1,8,0,51.3899,-2,-1,6,3.56,3.16
297755,2011-12,1,6,2016-17,-2,0,52.0301,-1,0,0,-2,-2,-1,6,3.7,1.91
298023,2014-15,3,6,2016-17,-2,-2,52.0201,52.0801,0,0,-2,-2,-1,6,3.65,3.62
298152,2011-12,1,6,2016-17,0,0,45.1101,-1,0,0,-2,-2,-1,6,3,2.37
298215,2011-12,1,6,2016-17,0,-2,-1,-1,0,0,-2,-2,-1,6,0,0
298311,2011-12,1,6,2016-17,0,0,16.0905,-1,0,0,-2,-2,-1,6,0,2.96
298333,2011-12,1,6,2016-17,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,3,2.52
298400,2012-13,3,6,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.3,2.71
298678,2011-12,1,6,2016-17,0,0,42.0101,-1,0,0,-2,-2,-1,6,0,2.76
298889,2011-12,1,6,2016-17,0,-2,45.1101,-1,0,0,-2,-2,-1,6,3.5,2.62
299301,2016-17,3,6,2016-17,-1,-1,52.0201,-1,0,0,-2,-2,-1,6,1.5,1.82
299379,2011-12,1,6,2016-17,0,0,54.0101,-1,0,0,-2,-2,-1,6,3,2.45
299538,2015-16,3,6,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.7,2.93
299570,2011-12,1,6,2016-17,0,0,50.0701,-1,0,0,-2,-2,-1,6,3,3.2
299869,2015-16,3,6,2016-17,-2,-2,27.0101,-1,0,0,-2,-2,-1,6,0,2.02
300001,2014-15,1,6,2016-17,0,0,40.0601,-1,7,0,40.0601,-2,-1,6,2,3.35
300271,2011-12,1,6,2016-17,0,0,42.0101,-1,7,0,42.0101,-2,-1,6,2.35,2.32
300304,2011-12,1,6,2016-17,0,-2,9.0101,-1,7,0,9.0101,-2,-1,6,4,3
300644,2011-12,1,6,2016-17,0,-2,51,-1,0,0,-2,-2,-1,6,0,2.45
300692,2011-12,1,6,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.86,2.59
300903,2014-15,1,6,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.3,2.42
300969,2011-12,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,2.25
301004,2011-12,1,6,2016-17,0,-2,42.0101,-1,0,0,-2,-2,-1,6,4,2.49
301078,2011-12,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.3
301180,2015-16,1,6,2016-17,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,0,3.18
301309,2011-12,1,6,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,3.7,2.71
301322,2011-12,1,6,2016-17,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.65,2.54
301355,2011-12,1,6,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,4,2.8
301842,2016-17,1,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,4,3.7
301844,2011-12,1,6,2016-17,0,0,52.1401,-1,0,0,-2,-2,-1,6,0,2.54
301895,2011-12,1,6,2016-17,-2,0,26.0101,-1,0,0,-2,-2,-1,6,3.3,2.79
302055,2012-13,3,6,2016-17,-2,-2,52.0301,-1,8,0,52.0301,-2,-1,6,3.7,3.35
302149,2011-12,1,6,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,2.5,2.88
302177,2016-17,1,6,2016-17,-2,-2,51,42.0101,0,0,-2,-2,-1,6,4,3.71
302475,2011-12,1,6,2016-17,0,0,-1,-1,0,0,-2,-2,-1,6,4,0
302566,2011-12,1,6,2016-17,0,0,52.0301,-1,0,0,-2,-2,-1,6,0.97,2.13
302718,2013-14,3,6,2016-17,0,0,52.1401,-1,0,0,-2,-2,-1,6,0,2.05
302843,2011-12,1,6,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,1,2.5
303016,2012-13,1,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2,2.34
303018,2013-14,1,6,2016-17,-2,-2,26.0101,-1,7,0,26.0101,-2,-1,6,2.7,2.48
303569,2011-12,1,6,2016-17,0,0,26.0101,-1,8,0,26.0101,-2,-1,6,4,2.69
303589,2011-12,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.3,2.95
303615,2015-16,1,6,2016-17,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,2.3,2.86
303695,2013-14,3,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,4,3.39
303742,2011-12,3,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,3.7,3.76
303769,2011-12,1,6,2016-17,0,0,26.0101,-1,7,0,26.0101,-2,-1,6,3.43,2.42
303963,2011-12,1,6,2016-17,-2,-2,52.0801,-1,8,0,52.0801,-2,-1,6,3.3,3
304088,2011-12,1,6,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,4,3.59
304091,2011-12,1,6,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,0.99,2.18
304103,2012-13,3,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,1,2.46
304170,2012-13,1,6,2016-17,-2,-2,43.0199,-1,8,0,43.0199,-2,-1,6,3.7,2.89
304209,2013-14,3,6,2016-17,-2,-2,52.0201,-1,8,0,52.0201,-2,-1,6,4,2.53
304354,2012-13,1,6,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,1.57,3.02
304361,2015-16,1,6,2016-17,-2,-2,45.1101,-1,7,0,45.1101,-2,-1,6,3.7,2.95
304431,2013-14,3,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.7,3
304462,2016-17,1,6,2016-17,-2,-2,51.3899,-1,8,0,51.3899,-2,-1,6,3.9,3.85
304615,2011-12,1,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,2.3,3.85
304688,2011-12,1,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,2,2.05
304755,2011-12,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,2.7,2.84
305255,2011-12,1,6,2016-17,-2,-2,40.0801,-1,0,0,-2,-2,-1,6,3.82,3.42
305823,2012-13,1,6,2016-17,-2,-2,40.0601,-1,0,0,-2,-2,-1,6,4,3.73
306005,2015-16,3,6,2016-17,-2,-2,51,-1,0,0,-2,-2,-1,6,3,3.47
306236,2011-12,3,6,2016-17,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,4,3.03
306485,2011-12,3,6,2016-17,0,-2,52.0201,-1,0,0,-2,-2,-1,6,4,3.59
306518,2012-13,1,6,2016-17,0,0,40.0601,-1,7,0,40.0601,-2,-1,6,3.5,2.08
306549,2012-13,1,6,2016-17,-2,0,27.0101,-1,7,0,27.0101,-2,-1,6,4,3.15
306605,2012-13,1,6,2016-17,-2,0,52.0201,-1,8,0,52.0201,-2,-1,6,4,3.01
306617,2012-13,1,6,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,2.7,1.96
306679,2016-17,1,6,2016-17,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.3,3.05
306872,2012-13,1,6,2016-17,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,2.7,2.43
306948,2013-14,1,6,2016-17,-2,-2,45.1001,-1,0,0,-2,-2,-1,6,0,1.9
306979,2014-15,1,6,2016-17,-2,-2,5.0207,13.1209,0,0,-2,-2,-1,6,3.7,3.8
307009,2015-16,1,6,2016-17,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,3.83,3.71
307199,2012-13,1,6,2016-17,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,1.35,1.88
307446,2015-16,1,6,2016-17,-2,-2,51,-1,8,0,51,-2,-1,6,2.7,3.45
307479,2012-13,1,6,2016-17,-2,0,43.0199,-1,8,0,43.0199,-2,-1,6,1.7,2.55
307735,2011-12,3,6,2016-17,-2,-2,52.0201,-1,8,0,52.0201,-2,-1,6,3.3,2.63
307759,2012-13,1,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,4,3.67
307831,2012-13,1,6,2016-17,0,0,42.0101,-1,0,0,-2,-2,-1,6,1,2.5
307833,2011-12,3,6,2016-17,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,3.3,3.21
307865,2015-16,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.66
308063,2014-15,1,6,2016-17,-2,-2,26.0101,-1,7,0,26.0101,-2,-1,6,3.88,3.02
308152,2015-16,1,6,2016-17,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.5,3.13
308158,2012-13,1,6,2016-17,0,0,23.0101,-1,7,0,23.0101,-2,-1,6,4,3.5
308335,2016-17,3,6,2016-17,-1,-1,52.0301,-1,0,0,-2,-2,-1,6,0,1.91
308367,2012-13,1,6,2016-17,0,0,23.0101,-1,7,0,23.0101,-2,-1,6,3.7,2.92
308536,2012-13,1,6,2016-17,0,0,9.0101,-1,0,0,-2,-2,-1,6,4,2.92
308555,2013-14,1,6,2016-17,0,0,45.1101,-1,0,0,-2,-2,-1,6,0,2.22
308583,2012-13,1,6,2016-17,0,-2,51,-1,0,0,-2,-2,-1,6,3.85,3.32
308677,2012-13,1,6,2016-17,-2,0,51.0999,-1,0,0,-2,-2,-1,6,0,2.18
308699,2011-12,3,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.7
308820,2015-16,1,6,2016-17,-2,-2,52.0201,-1,8,0,52.0201,-2,-1,6,4,2.84
308908,2012-13,1,6,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.15,3.09
308972,2011-12,3,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.7,3.57
308984,2016-17,1,6,2016-17,-2,-2,11.0101,-1,0,0,-2,-2,-1,6,2.65,1.97
308987,2013-14,3,6,2016-17,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,0,2.27
309312,2012-13,1,6,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.65,3.49
309342,2016-17,3,6,2016-17,0,0,51,-1,0,0,-2,-2,-1,6,1.5,2.3
309398,2012-13,1,6,2016-17,0,-2,50.0903,-1,7,0,50.0903,-2,-1,6,4,3.44
309485,2012-13,1,6,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,0,2.41
309590,2012-13,1,6,2016-17,0,0,40.0501,-1,8,0,40.0501,-2,-1,6,2,2.59
309702,2012-13,1,6,2016-17,-2,0,9.0101,-1,7,0,9.0101,-2,-1,6,2.7,2.65
309823,2012-13,1,6,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,2,2.35
309896,2012-13,1,6,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,1,2.61
309970,2012-13,1,6,2016-17,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,2.7,2.98
310254,2016-17,3,6,2016-17,-1,-1,52.1401,-1,0,0,-2,-2,-1,6,2.7,2.62
310670,2016-17,1,6,2016-17,0,-2,24.0102,-1,0,0,-2,-2,-1,6,0.88,3.58
310689,2013-14,3,6,2016-17,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.7,3.8
310778,2012-13,1,6,2016-17,0,0,45.1101,-1,0,0,-2,-2,-1,6,2.8,2.51
310799,2012-13,1,6,2016-17,0,0,23.0101,-1,0,0,-2,-2,-1,6,3,2.71
310842,2014-15,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,4,3.85
310873,2014-15,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,3.45
311115,2012-13,1,6,2016-17,0,0,26.0101,-1,0,0,-2,-2,-1,6,3,2.7
311123,2012-13,1,6,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,0,2.11
311138,2015-16,1,6,2016-17,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,4,3.71
311197,2015-16,1,6,2016-17,0,0,16.0905,-1,7,0,16.0905,-2,-1,6,3.3,3.6
311215,2015-16,1,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,2.7,3.66
311476,2012-13,1,6,2016-17,-2,-2,54.0101,-1,7,0,54.0101,-2,-1,6,4,3.04
311644,2012-13,1,6,2016-17,-2,0,26.0101,-1,8,0,26.0101,-2,-1,6,4,3.01
311649,2013-14,1,6,2016-17,0,0,45.1101,-1,0,0,-2,-2,-1,6,4,2.57
311862,2015-16,3,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,4,3.94
311951,2012-13,1,6,2016-17,-2,0,52.0301,-1,0,0,-2,-2,-1,6,0,3.24
312069,2013-14,1,6,2016-17,0,0,45.1101,-1,7,0,45.1101,-2,-1,6,4,2.85
312088,2012-13,1,6,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,0,1.84
312131,2012-13,1,6,2016-17,0,0,45.1101,-1,7,0,45.1101,-2,-1,6,1.15,2.33
312162,2012-13,1,6,2016-17,0,0,51,-1,8,0,51,-2,-1,6,0,3.18
312235,2016-17,1,6,2016-17,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.04,1.74
312236,2012-13,1,6,2016-17,0,0,43.0199,-1,8,0,43.0199,-2,-1,6,3.7,2.39
312252,2012-13,1,6,2016-17,0,0,11.0101,43.0399,0,0,-2,-2,-1,6,3.5,3.05
312309,2012-13,1,6,2016-17,0,0,45.1101,-1,7,0,45.1101,-2,-1,6,2.7,2.61
312394,2016-17,1,6,2016-17,-2,-2,51.3899,-1,8,0,51.3899,-2,-1,6,3.84,3.44
312416,2012-13,1,6,2016-17,0,0,51,-1,8,0,51,-2,-1,6,0,3.76
312681,2012-13,1,6,2016-17,-2,-2,52.0201,-1,8,0,52.0201,-2,-1,6,4,3.89
312713,2012-13,1,6,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.7,3.16
312723,2012-13,1,6,2016-17,0,0,51.0999,-1,0,0,-2,-2,-1,6,0,1.4
312793,2012-13,1,6,2016-17,0,-2,42.0101,-1,7,0,42.0101,-2,-1,6,3.1,3.76
312852,2012-13,1,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,4,3.51
312872,2014-15,3,6,2016-17,-2,-2,51.3801,-1,8,0,51.3801,-2,-1,6,3.3,3.81
312916,2012-13,1,6,2016-17,0,0,26.0101,42.0101,0,0,-2,-2,-1,6,3.43,2.56
312919,2012-13,1,6,2016-17,0,0,23.0101,-1,0,0,-2,-2,-1,6,2.7,2.45
312956,2012-13,1,6,2016-17,0,0,42.0101,-1,7,0,42.0101,-2,-1,6,4,2.92
313099,2015-16,3,6,2016-17,-2,-2,50.0901,-1,0,0,-2,-2,-1,6,4,3.63
313154,2015-16,1,6,2016-17,-2,-2,52.0301,52.0201,0,0,-2,-2,-1,6,1.35,3.78
313225,2013-14,1,6,2016-17,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2,3.24
313278,2014-15,1,6,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,1.85,3.53
313398,2012-13,1,6,2016-17,0,0,52.0201,-1,0,0,-2,-2,-1,6,4,3.54
313423,2012-13,1,6,2016-17,0,0,52.0301,-1,0,0,-2,-2,-1,6,4,1.9
313588,2012-13,1,6,2016-17,0,-2,23.0101,13.1209,0,0,-2,-2,-1,6,3.3,3.1
313758,2012-13,1,6,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,3.1
